file,rule,redacted,severity,line,context
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\.credaudit_cache.json,PasswordAssignment,"pass**********123""",Medium,87,"        ""match"": ""password: secret123"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\.credaudit_cache.json,PasswordAssignmentLoose,"pass**********123""",Medium,87,"        ""match"": ""password: secret123"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\.credaudit_cache.json,PasswordAssignment,"pass**********123""",Medium,89,"        ""context"": ""#   password: secret123"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\.credaudit_cache.json,PasswordAssignmentLoose,"pass**********123""",Medium,89,"        ""context"": ""#   password: secret123"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\.credaudit_cache.json,HighEntropyString,ghp_**********5678,Low,96,"        ""match"": ""token: ghp_abcdefghijklmnopqrstuvwx12345678"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\.credaudit_cache.json,PasswordAssignment,"toke**********678""",Medium,96,"        ""match"": ""token: ghp_abcdefghijklmnopqrstuvwx12345678"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\.credaudit_cache.json,PasswordAssignmentLoose,"toke**********678""",Medium,96,"        ""match"": ""token: ghp_abcdefghijklmnopqrstuvwx12345678"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\.credaudit_cache.json,HighEntropyString,ghp_**********5678,Low,98,"        ""context"": ""#   token: ghp_abcdefghijklmnopqrstuvwx12345678"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\.credaudit_cache.json,PasswordAssignment,"toke**********678""",Medium,98,"        ""context"": ""#   token: ghp_abcdefghijklmnopqrstuvwx12345678"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\.credaudit_cache.json,PasswordAssignmentLoose,"toke**********678""",Medium,98,"        ""context"": ""#   token: ghp_abcdefghijklmnopqrstuvwx12345678"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\.credaudit_cache.json,HighEntropyString,ghp_**********5678,Low,105,"        ""match"": ""ghp_abcdefghijklmnopqrstuvwx12345678"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\.credaudit_cache.json,HighEntropyString,ghp_**********5678,Low,107,"        ""context"": ""#   token: ghp_abcdefghijklmnopqrstuvwx12345678"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\.credaudit_cache.json,PasswordAssignment,"toke**********678""",Medium,107,"        ""context"": ""#   token: ghp_abcdefghijklmnopqrstuvwx12345678"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\.credaudit_cache.json,PasswordAssignmentLoose,"toke**********678""",Medium,107,"        ""context"": ""#   token: ghp_abcdefghijklmnopqrstuvwx12345678"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\.credaudit_cache.json,PasswordAssignment,"pass**********123""",Medium,120,"        ""match"": ""password: secret123"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\.credaudit_cache.json,PasswordAssignmentLoose,"pass**********123""",Medium,120,"        ""match"": ""password: secret123"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\.credaudit_cache.json,PasswordAssignment,"pass**********123""",Medium,122,"        ""context"": ""password: secret123"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\.credaudit_cache.json,PasswordAssignmentLoose,"pass**********123""",Medium,122,"        ""context"": ""password: secret123"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\.credaudit_cache.json,PasswordAssignment,"pass**********123""",Medium,129,"        ""match"": ""password: secret123"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\.credaudit_cache.json,PasswordAssignmentLoose,"pass**********123""",Medium,129,"        ""match"": ""password: secret123"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\.credaudit_cache.json,PasswordAssignment,"pass**********123""",Medium,131,"        ""context"": ""password: secret123"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\.credaudit_cache.json,PasswordAssignmentLoose,"pass**********123""",Medium,131,"        ""context"": ""password: secret123"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\.venv\Lib\site-packages\credaudit-0.3.4.dist-info\direct_url.json,HighEntropyString,/Use**********it-0,Low,1,"{""dir_info"": {}, ""url"": ""file:///C:/Users/Dell/Downloads/CredAudit-0.3.4-final/credaudit_project_034_full""}"
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\.venv\Lib\site-packages\credaudit-0.3.4.dist-info\direct_url.json,HighEntropyString,4-fi**********full,Low,1,"{""dir_info"": {}, ""url"": ""file:///C:/Users/Dell/Downloads/CredAudit-0.3.4-final/credaudit_project_034_full""}"
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\.venv\Lib\site-packages\lxml-6.0.1.dist-info\licenses\LICENSES.txt,HighEntropyString,src/**********htrn,Low,28,   src/lxml/isoschematron/resources/xsl/RNG2Schtrn.xsl and
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\.venv\Lib\site-packages\lxml-6.0.1.dist-info\licenses\LICENSES.txt,HighEntropyString,src/**********htrn,Low,29,   src/lxml/isoschematron/resources/xsl/XSD2Schtrn.xsl)
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\.venv\Lib\site-packages\pdfminer\cmap\README.txt,HighEntropyString,com/**********rces,Low,6,http://opensource.adobe.com/wiki/display/cmap/CMap+Resources
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\.venv\Lib\site-packages\pdfminer\cmap\README.txt,HighEntropyString,cmap**********CNS1,Low,27,    python tools/conv_cmap.py pdfminer/cmap Adobe-CNS1 cmaprsrc/cid2code_Adobe_CNS1.txt
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\.venv\Lib\site-packages\pdfminer\cmap\README.txt,HighEntropyString,cmap**********CNS1,Low,28,    reading 'cmaprsrc/cid2code_Adobe_CNS1.txt'...
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\.venv\Lib\site-packages\pip-25.2.dist-info\licenses\src\pip\_vendor\cachecontrol\LICENSE.txt,HighEntropyString,org/**********SE-2,Low,7,    http://www.apache.org/licenses/LICENSE-2.0
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\credaudit_out\report.json,PasswordAssignment,"pass**********123""",Medium,5,"    ""match"": ""password: secret123"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\credaudit_out\report.json,PasswordAssignmentLoose,"pass**********123""",Medium,5,"    ""match"": ""password: secret123"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\credaudit_out\report.json,PasswordAssignment,"pass**********123""",Medium,7,"    ""context"": ""password: secret123"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\credaudit_out\report.json,PasswordAssignmentLoose,"pass**********123""",Medium,7,"    ""context"": ""password: secret123"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\credaudit_out\report.json,APIKeyGeneric,sk-a**********7890,Medium,14,"    ""match"": ""api_key=sk-abcde1234567890"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\credaudit_out\report.json,HighEntropyString,api_**********7890,Low,14,"    ""match"": ""api_key=sk-abcde1234567890"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\credaudit_out\report.json,PasswordAssignment,"api_**********890""",Medium,14,"    ""match"": ""api_key=sk-abcde1234567890"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\credaudit_out\report.json,PasswordAssignmentLoose,"api_**********890""",Medium,14,"    ""match"": ""api_key=sk-abcde1234567890"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\credaudit_out\report.json,APIKeyGeneric,sk-a**********7890,Medium,16,"    ""context"": ""api_key=sk-abcde1234567890"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\credaudit_out\report.json,HighEntropyString,api_**********7890,Low,16,"    ""context"": ""api_key=sk-abcde1234567890"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\credaudit_out\report.json,PasswordAssignment,"api_**********890""",Medium,16,"    ""context"": ""api_key=sk-abcde1234567890"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\credaudit_out\report.json,PasswordAssignmentLoose,"api_**********890""",Medium,16,"    ""context"": ""api_key=sk-abcde1234567890"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\credaudit_out\report.json,PasswordAssignment,"pass**********123""",Medium,23,"    ""match"": ""password: secret123"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\credaudit_out\report.json,PasswordAssignmentLoose,"pass**********123""",Medium,23,"    ""match"": ""password: secret123"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\credaudit_out\report.json,PasswordAssignment,"pass**********123""",Medium,25,"    ""context"": ""password: secret123"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\credaudit_out\report.json,PasswordAssignmentLoose,"pass**********123""",Medium,25,"    ""context"": ""password: secret123"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\credaudit_out\report.json,APIKeyGeneric,sk-a**********7890,Medium,32,"    ""match"": ""api_key=sk-abcde1234567890"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\credaudit_out\report.json,HighEntropyString,api_**********7890,Low,32,"    ""match"": ""api_key=sk-abcde1234567890"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\credaudit_out\report.json,PasswordAssignment,"api_**********890""",Medium,32,"    ""match"": ""api_key=sk-abcde1234567890"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\credaudit_out\report.json,PasswordAssignmentLoose,"api_**********890""",Medium,32,"    ""match"": ""api_key=sk-abcde1234567890"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\credaudit_out\report.json,APIKeyGeneric,sk-a**********7890,Medium,34,"    ""context"": ""api_key=sk-abcde1234567890"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\credaudit_out\report.json,HighEntropyString,api_**********7890,Low,34,"    ""context"": ""api_key=sk-abcde1234567890"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\credaudit_out\report.json,PasswordAssignment,"api_**********890""",Medium,34,"    ""context"": ""api_key=sk-abcde1234567890"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\credaudit_out\report.json,PasswordAssignmentLoose,"api_**********890""",Medium,34,"    ""context"": ""api_key=sk-abcde1234567890"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\credaudit_out\report.json,APIKeyGeneric,sk-a**********7890,Medium,41,"    ""match"": ""sk-abcde1234567890"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\credaudit_out\report.json,APIKeyGeneric,sk-a**********7890,Medium,43,"    ""context"": ""api_key=sk-abcde1234567890"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\credaudit_out\report.json,HighEntropyString,api_**********7890,Low,43,"    ""context"": ""api_key=sk-abcde1234567890"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\credaudit_out\report.json,PasswordAssignment,"api_**********890""",Medium,43,"    ""context"": ""api_key=sk-abcde1234567890"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\credaudit_out\report.json,PasswordAssignmentLoose,"api_**********890""",Medium,43,"    ""context"": ""api_key=sk-abcde1234567890"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\credaudit_out\report.json,APIKeyGeneric,sk-a**********7890,Medium,50,"    ""match"": ""api_key=sk-abcde1234567890"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\credaudit_out\report.json,HighEntropyString,api_**********7890,Low,50,"    ""match"": ""api_key=sk-abcde1234567890"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\credaudit_out\report.json,PasswordAssignment,"api_**********890""",Medium,50,"    ""match"": ""api_key=sk-abcde1234567890"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\credaudit_out\report.json,PasswordAssignmentLoose,"api_**********890""",Medium,50,"    ""match"": ""api_key=sk-abcde1234567890"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\credaudit_out\report.json,APIKeyGeneric,sk-a**********7890,Medium,52,"    ""context"": ""api_key=sk-abcde1234567890"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\credaudit_out\report.json,HighEntropyString,api_**********7890,Low,52,"    ""context"": ""api_key=sk-abcde1234567890"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\credaudit_out\report.json,PasswordAssignment,"api_**********890""",Medium,52,"    ""context"": ""api_key=sk-abcde1234567890"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\credaudit_out\report.json,PasswordAssignmentLoose,"api_**********890""",Medium,52,"    ""context"": ""api_key=sk-abcde1234567890"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\credaudit_out\report.json,PasswordAssignment,"pass**********123""",Medium,59,"    ""match"": ""password: secret123"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\credaudit_out\report.json,PasswordAssignmentLoose,"pass**********123""",Medium,59,"    ""match"": ""password: secret123"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\credaudit_out\report.json,PasswordAssignment,"pass**********123""",Medium,61,"    ""context"": ""#   password: secret123"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\credaudit_out\report.json,PasswordAssignmentLoose,"pass**********123""",Medium,61,"    ""context"": ""#   password: secret123"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\credaudit_out\report.json,HighEntropyString,ghp_**********5678,Low,68,"    ""match"": ""token: ghp_abcdefghijklmnopqrstuvwx12345678"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\credaudit_out\report.json,PasswordAssignment,"toke**********678""",Medium,68,"    ""match"": ""token: ghp_abcdefghijklmnopqrstuvwx12345678"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\credaudit_out\report.json,PasswordAssignmentLoose,"toke**********678""",Medium,68,"    ""match"": ""token: ghp_abcdefghijklmnopqrstuvwx12345678"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\credaudit_out\report.json,HighEntropyString,ghp_**********5678,Low,70,"    ""context"": ""#   token: ghp_abcdefghijklmnopqrstuvwx12345678"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\credaudit_out\report.json,PasswordAssignment,"toke**********678""",Medium,70,"    ""context"": ""#   token: ghp_abcdefghijklmnopqrstuvwx12345678"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\credaudit_out\report.json,PasswordAssignmentLoose,"toke**********678""",Medium,70,"    ""context"": ""#   token: ghp_abcdefghijklmnopqrstuvwx12345678"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\credaudit_out\report.json,PasswordAssignment,"pass**********123""",Medium,77,"    ""match"": ""password: secret123"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\credaudit_out\report.json,PasswordAssignmentLoose,"pass**********123""",Medium,77,"    ""match"": ""password: secret123"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\credaudit_out\report.json,PasswordAssignment,"pass**********123""",Medium,79,"    ""context"": ""#   password: secret123"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\credaudit_out\report.json,PasswordAssignmentLoose,"pass**********123""",Medium,79,"    ""context"": ""#   password: secret123"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\credaudit_out\report.json,HighEntropyString,ghp_**********5678,Low,86,"    ""match"": ""token: ghp_abcdefghijklmnopqrstuvwx12345678"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\credaudit_out\report.json,PasswordAssignment,"toke**********678""",Medium,86,"    ""match"": ""token: ghp_abcdefghijklmnopqrstuvwx12345678"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\credaudit_out\report.json,PasswordAssignmentLoose,"toke**********678""",Medium,86,"    ""match"": ""token: ghp_abcdefghijklmnopqrstuvwx12345678"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\credaudit_out\report.json,HighEntropyString,ghp_**********5678,Low,88,"    ""context"": ""#   token: ghp_abcdefghijklmnopqrstuvwx12345678"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\credaudit_out\report.json,PasswordAssignment,"toke**********678""",Medium,88,"    ""context"": ""#   token: ghp_abcdefghijklmnopqrstuvwx12345678"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\credaudit_out\report.json,PasswordAssignmentLoose,"toke**********678""",Medium,88,"    ""context"": ""#   token: ghp_abcdefghijklmnopqrstuvwx12345678"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\credaudit_out\report.json,HighEntropyString,ghp_**********5678,Low,95,"    ""match"": ""ghp_abcdefghijklmnopqrstuvwx12345678"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\credaudit_out\report.json,HighEntropyString,ghp_**********5678,Low,97,"    ""context"": ""#   token: ghp_abcdefghijklmnopqrstuvwx12345678"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\credaudit_out\report.json,PasswordAssignment,"toke**********678""",Medium,97,"    ""context"": ""#   token: ghp_abcdefghijklmnopqrstuvwx12345678"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\credaudit_out\report.json,PasswordAssignmentLoose,"toke**********678""",Medium,97,"    ""context"": ""#   token: ghp_abcdefghijklmnopqrstuvwx12345678"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\credaudit_out\report.json,PasswordAssignment,"pass**********123""",Medium,104,"    ""match"": ""password: secret123"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\credaudit_out\report.json,PasswordAssignmentLoose,"pass**********123""",Medium,104,"    ""match"": ""password: secret123"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\credaudit_out\report.json,PasswordAssignment,"pass**********123""",Medium,106,"    ""context"": ""password: secret123"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\credaudit_out\report.json,PasswordAssignmentLoose,"pass**********123""",Medium,106,"    ""context"": ""password: secret123"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\credaudit_out\report.json,PasswordAssignment,"pass**********123""",Medium,113,"    ""match"": ""password: secret123"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\credaudit_out\report.json,PasswordAssignmentLoose,"pass**********123""",Medium,113,"    ""match"": ""password: secret123"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\credaudit_out\report.json,PasswordAssignment,"pass**********123""",Medium,115,"    ""context"": ""password: secret123"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\credaudit_out\report.json,PasswordAssignmentLoose,"pass**********123""",Medium,115,"    ""context"": ""password: secret123"","
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\tests\excel.xlsx,PasswordAssignment,pass**********t123,Medium,1,password: secret123
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\tests\excel.xlsx,PasswordAssignmentLoose,pass**********t123,Medium,1,password: secret123
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\tests\secrets.txt,PasswordAssignment,pass**********t123,Medium,2,password: secret123
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\tests\secrets.txt,PasswordAssignmentLoose,pass**********t123,Medium,2,password: secret123
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\tests\secrets.txt,APIKeyGeneric,sk-a**********7890,Medium,3,api_key=sk-abcde1234567890
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\tests\secrets.txt,HighEntropyString,api_**********7890,Low,3,api_key=sk-abcde1234567890
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\tests\secrets.txt,PasswordAssignment,api_**********7890,Medium,3,api_key=sk-abcde1234567890
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\tests\secrets.txt,PasswordAssignmentLoose,api_**********7890,Medium,3,api_key=sk-abcde1234567890
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\tests\word.docx,PasswordAssignment,pass**********t123,Medium,4,#   password: secret123
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\tests\word.docx,PasswordAssignmentLoose,pass**********t123,Medium,4,#   password: secret123
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\tests\word.docx,HighEntropyString,ghp_**********5678,Low,5,#   token: ghp_abcdefghijklmnopqrstuvwx12345678
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\tests\word.docx,PasswordAssignment,toke**********5678,Medium,5,#   token: ghp_abcdefghijklmnopqrstuvwx12345678
C:\Users\Dell\Downloads\CredAudit-0.3.4-final\credaudit_project_034_full\tests\word.docx,PasswordAssignmentLoose,toke**********5678,Medium,5,#   token: ghp_abcdefghijklmnopqrstuvwx12345678
C:\Users\Dell\Downloads\CredAudit\CredAudit\sample_data\secrets.txt,PasswordAssignment,pass**********t123,Medium,2,password: secret123
C:\Users\Dell\Downloads\CredAudit\CredAudit\sample_data\secrets.txt,PasswordAssignmentLoose,pass**********t123,Medium,2,password: secret123
C:\Users\Dell\Downloads\CredAudit\CredAudit\sample_data\secrets.txt,APIKeyGeneric,sk-a**********7890,Medium,3,api_key=sk-abcde1234567890
C:\Users\Dell\Downloads\CredAudit\CredAudit\sample_data\secrets.txt,HighEntropyString,api_**********7890,Low,3,api_key=sk-abcde1234567890
C:\Users\Dell\Downloads\CredAudit\CredAudit\sample_data\secrets.txt,PasswordAssignment,api_**********7890,Medium,3,api_key=sk-abcde1234567890
C:\Users\Dell\Downloads\CredAudit\CredAudit\sample_data\secrets.txt,PasswordAssignmentLoose,api_**********7890,Medium,3,api_key=sk-abcde1234567890
C:\Users\Dell\Downloads\credaudit_0.2.2\.venv\Lib\site-packages\lxml-6.0.1.dist-info\licenses\LICENSES.txt,HighEntropyString,src/**********htrn,Low,28,   src/lxml/isoschematron/resources/xsl/RNG2Schtrn.xsl and
C:\Users\Dell\Downloads\credaudit_0.2.2\.venv\Lib\site-packages\lxml-6.0.1.dist-info\licenses\LICENSES.txt,HighEntropyString,src/**********htrn,Low,29,   src/lxml/isoschematron/resources/xsl/XSD2Schtrn.xsl)
C:\Users\Dell\Downloads\credaudit_0.2.2\.venv\Lib\site-packages\pdfminer\cmap\README.txt,HighEntropyString,com/**********rces,Low,6,http://opensource.adobe.com/wiki/display/cmap/CMap+Resources
C:\Users\Dell\Downloads\credaudit_0.2.2\.venv\Lib\site-packages\pdfminer\cmap\README.txt,HighEntropyString,cmap**********CNS1,Low,27,    python tools/conv_cmap.py pdfminer/cmap Adobe-CNS1 cmaprsrc/cid2code_Adobe_CNS1.txt
C:\Users\Dell\Downloads\credaudit_0.2.2\.venv\Lib\site-packages\pdfminer\cmap\README.txt,HighEntropyString,cmap**********CNS1,Low,28,    reading 'cmaprsrc/cid2code_Adobe_CNS1.txt'...
C:\Users\Dell\Downloads\credaudit_0.2.2\.venv\Lib\site-packages\pip-25.2.dist-info\licenses\src\pip\_vendor\cachecontrol\LICENSE.txt,HighEntropyString,org/**********SE-2,Low,7,    http://www.apache.org/licenses/LICENSE-2.0
C:\Users\Dell\Downloads\credaudit_0.2.2\tests\config.env,SlackWebhook,http**********XXXX,Medium,4,SLACK_WEBHOOK=https://hooks.slack.com/services/T00000000/B00000000/XXXXXXXXXXXXXXXXXXXXXXXX
C:\Users\Dell\Downloads\credaudit_0.2.2\tests\secrets.txt,PasswordAssignment,pass**********t123,Medium,3,password: secret123
C:\Users\Dell\Downloads\credaudit_0.2.2\tests\secrets.txt,PasswordAssignmentLoose,pass**********t123,Medium,3,password: secret123
C:\Users\Dell\Downloads\credaudit_0.2.2\tests\secrets.txt,APIKeyGeneric,sk-a**********7890,Medium,4,api_key=sk-abcde1234567890
C:\Users\Dell\Downloads\credaudit_0.2.2\tests\secrets.txt,HighEntropyString,api_**********7890,Low,4,api_key=sk-abcde1234567890
C:\Users\Dell\Downloads\credaudit_0.2.2\tests\secrets.txt,PasswordAssignment,api_**********7890,Medium,4,api_key=sk-abcde1234567890
C:\Users\Dell\Downloads\credaudit_0.2.2\tests\secrets.txt,PasswordAssignmentLoose,api_**********7890,Medium,4,api_key=sk-abcde1234567890
C:\Users\Dell\Downloads\credaudit_0.2.2\tests\service-account.json,HighEntropyString,abcd**********7890,Low,1,"{ ""private_key_id"": ""abcd1234efgh5678ijkl9012mnop3456qrst7890"", ""private_key"": ""-----BEGIN PRIVATE KEY-----\nMIIB...\n-----END PRIVATE KEY-----\n"" }"
C:\Users\Dell\Downloads\credaudit_0.2.2\tests\service-account.json,PrivateKey,----**********----,High,1,"{ ""private_key_id"": ""abcd1234efgh5678ijkl9012mnop3456qrst7890"", ""private_key"": ""-----BEGIN PRIVATE KEY-----\nMIIB...\n-----END PRIVATE KEY-----\n"" }"
C:\Users\Dell\Downloads\hashcat-6.2.6\hashcat-6.2.6\docs\changes.txt,PasswordAssignmentLoose,pass**********ates,Medium,37,- Added password candidates range to --status-json output
C:\Users\Dell\Downloads\hashcat-6.2.6\hashcat-6.2.6\docs\changes.txt,PasswordAssignmentLoose,toke**********ngth,Medium,42,- Added user advice if a hash throws 'token length exception'
C:\Users\Dell\Downloads\hashcat-6.2.6\hashcat-6.2.6\docs\changes.txt,PasswordAssignmentLoose,pass**********tput,Medium,55,- Fixed example password output of --hash-info: force uppercase if OPTS_TYPE_PT_UPPER is set
C:\Users\Dell\Downloads\hashcat-6.2.6\hashcat-6.2.6\docs\changes.txt,PasswordAssignmentLoose,pass**********ates,Medium,63,- Fixed handling of password candidates that are shorter than the minimum password length in Association Attack
